Image,Title,Author,Format,Rating,Price,OldPrice,ISBN,Category
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4449/9781444910865.jpg,Oi Frog!,Kes Gray,Paperback,4.0,7.07,8.8,9781444910865,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9093/9781909342163.jpg,Nutella,Johana Amsilli,Hardback,4.0,5.06,11.17,9781909342163,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5833/9781583335215.jpg,The Wahls Protocol,Terry Wahls,Hardback,4.0,22.77,27.49,9781583335215,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0717/9780071775380.jpg,Practice Makes Perfect: Intermediate French Grammar,Eliane Kurbegov,Paperback,3.5,13.19,15.0,9780071775380,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7493/9780749399450.jpg,Letters To Milena,Franz Kafka,Paperback,4.0,4.56,11.4,9780749399450,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3001/9780300164299.jpg,Atheist Delusions,David Bentley Hart,Paperback,4.0,16.7,18.0,9780300164299,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5992/9781599219776.jpg,How to Disappear,Frank M. Ahearn,Hardback,3.5,12.22,14.95,9781599219776,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6334/9781633440777.jpg,Lord of the Rings LCG: The Battle of Carn Dum Adventure Pack,Fantasy Flight Games,Game,0.0,10.65,13.5,9781633440777,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4514/9780451466167.jpg,Murder Of Crows,Anne Bishop,Paperback,4.5,8.69,9.3,9780451466167,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5532/9780553273816.jpg,Canticle For Leibowitz,Walter Miller,Paperback,4.0,7.34,7.8,9780553273816,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4463/9781446304785.jpg,Edward's Menagerie,Kerry Lord,Paperback,4.5,15.33,20.1,9781446304785,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241956472.jpg,"Mastering the Art of French Cooking, Vol.2",Julia Child,Paperback,4.5,13.58,16.0,9780241956472,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8534/9781853408571.jpg,How to Talk so Teens will Listen & Listen so Teens will Talk,Adele Faber,Paperback,4.0,9.49,16.0,9781853408571,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7495/9780749577360.jpg,Bikers' Britain - The Tours,Simon Weir,Spiral bound,4.0,11.23,16.0,9780749577360,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7360/9780736095501.jpg,The Art of Running Faster,Julian Goater,Paperback,4.0,15.9,19.1,9780736095501,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140444254.jpg,The Three Theban Plays,Sophocles,Paperback,4.0,9.36,11.95,9780140444254,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9438/9781943893034.jpg,Calendar Girl: Volume One,Audrey Carlan,Paperback,4.0,11.44,16.0,9781943893034,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8551/9781855147560.jpg,Tudors to Windsors,David Cannadine,Hardback,5.0,31.19,37.1,9781855147560,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444759075.jpg,Morning Star,Pierce Brown,Paperback,4.5,9.18,11.4,9781444759075,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5533/9780553392906.jpg,Tarkin: Star Wars,James Luceno,Paperback,4.0,9.14,12.9,9780553392906,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7684/9780768445466.jpg,"Power Of Communion, The",Beni Johnson,Hardback,4.5,13.31,17.0,9780768445466,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5578/9781557885494.jpg,Street Rotary,Mark Warner,Paperback,4.5,24.62,31.5,9781557885494,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6069/9781606995747.jpg,Walt Disney's Donald Duck,Skyy,Hardback,4.5,26.76,29.3,9781606995747,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3930/9780393064445.jpg,Accessory to War,Neil Degrasse Tyson,Hardback,3.5,21.95,24.0,9780393064445,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8572/9781857231359.jpg,Use Of Weapons,Iain M. Banks,Paperback,4.0,9.87,12.9,9781857231359,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5911/9781591164418.jpg,"Bleach, Vol. 1",Tite Kubo,Paperback,4.0,6.67,8.8,9781591164418,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7643/9780764356131.jpg,Organic Embroidery,Meredith   Woolnough,Paperback,4.5,20.71,29.9,9780764356131,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9340/9780934034425.jpg,English Grammar for Students of French 7th edition,Jacqueline Morton,Paperback,4.0,17.8,18.0,9780934034425,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5291/9780529100771.jpg,Jesus Calling - Deluxe Edition Teal Cover,Sarah Young,Leather / fine binding,4.5,12.9,16.0,9780529100771,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8569/9780856963575.jpg,Ford Mustang V8 (July 64 - 73),J. H. Haynes,Paperback,4.5,20.45,27.5,9780856963575,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3995/9780399582097.jpg,Beyond Beautiful,Anuschka Rees,Hardback,4.0,13.53,16.0,9780399582097,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007502530.jpg,Undisputed Truth,Mike Tyson,Paperback,4.0,12.13,13.9,9780007502530,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7808/9781780896618.jpg,Virgins,Diana Gabaldon,Hardback,4.0,11.51,12.9,9781780896618,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/0377/9783037781838.jpg,White: Insights into Japanese Design Philosophy,Kenya Hara,Hardback,4.0,19.33,19.9,9783037781838,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6095/9781609587451.jpg,A Smart Girl's Guide: Worry,Judith Woodburn,Paperback,4.5,9.26,12.9,9781609587451,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786571113.jpg,Lonely Planet Central America on a shoestring,Lonely Planet,Paperback,4.0,20.49,22.0,9781786571113,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6088/9781608876150.jpg,Harry Potter: Slytherin Deluxe Stationery Set,Insight Editions,Hardback,4.0,23.01,30.9,9781608876150,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7841/9781784161446.jpg,A Walk In The Woods,Bill Bryson,Paperback,4.0,9.69,11.4,9781784161446,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2408/9780240810768.jpg,Directing the Story,Francis Glebas,Paperback,4.5,37.21,38.6,9780240810768,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7538/9780753814055.jpg,The Pianist,Wladyslaw Szpilman,Paperback,4.0,7.86,12.4,9780753814055,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8174/9780817432256.jpg,Bryan Peterson's Understanding Photography Field Guide,Bryan Peterson,Paperback,4.0,19.88,21.99,9780817432256,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5534/9780553418286.jpg,Zero to One,Peter Thiel,Paperback,4.0,15.16,18.0,9780553418286,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751537512.jpg,Have A Little Faith,Mitch Albom,Paperback,4.0,5.97,11.4,9780751537512,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9377/9781937715144.jpg,Unbreakable Runner,T. J. Murphy,Paperback,3.5,13.82,17.0,9781937715144,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6911/9780691150505.jpg,Synchronicity,C. G. Jung,Paperback,4.0,8.64,8.99,9780691150505,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3937/9780393706130.jpg,Sensorimotor Psychotherapy,Pat Ogden,Hardback,4.5,39.22,44.8,9780393706130,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008276805.jpg,How to Live Like Your Cat,Stephane Garnier,Paperback,3.5,7.02,8.8,9780008276805,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1992/9780199226115.jpg,The White Man's Burden,William Easterly,Paperback,4.0,13.13,16.0,9780199226115,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4919/9781491960608.jpg,Product Leadership,Richard Banfield,Paperback,3.5,21.77,36.0,9781491960608,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141197302.jpg,Lewis Carroll's Alice's Adventures in Wonderland,Lewis Carroll,Hardback,4.0,24.3,37.1,9780141197302,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471166129.jpg,Red Sparrow,Jason Matthews,Paperback,4.0,9.04,10.3,9781471166129,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0607/9780060777050.jpg,Reading Like a Writer,Francine Prose,Paperback,4.0,14.51,16.3,9780060777050,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8484/9781848420496.jpg,Drama Games for Those Who Like to Say No,Chris Johnston,Paperback,4.0,10.92,13.9,9781848420496,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3160/9780316040938.jpg,On Killing,Dave Grossman,Paperback,4.0,15.28,18.0,9780316040938,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6323/9781632363275.jpg,Attack On Titan 21,Hajime Isayama,Paperback,4.5,9.52,11.4,9781632363275,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8118/9780811867184.jpg,Pictorial Websters,John M. Carrera,Hardback,4.5,25.8,31.4,9780811867184,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6168/9781616898090.jpg,Stamp Bugs,Barbara Dziadosz,Toy,0.0,23.42,25.5,9781616898090,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6165/9781616550417.jpg,The Legend of Zelda,Shigeru Miyamoto,Hardback,4.5,27.56,40.0,9781616550417,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421594989.jpg,"Tokyo Ghoul: re, Vol. 3",Sui Ishida,Paperback,4.5,8.89,11.4,9781421594989,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5911/9781591160571.jpg,"One Piece, Vol. 2",Eiichiro Oda,Paperback,4.5,6.41,8.8,9781591160571,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8485/9781848508569.jpg,Breaking the Habit of Being Yourself,Joe Dispenza,Paperback,4.0,13.22,16.0,9781848508569,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4732/9781473200159.jpg,Small Gods,Terry Pratchett,Hardback,4.5,11.92,16.0,9781473200159,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3937/9780393700954.jpg,Handbook of Hypnotic Suggestions and Metaphors,D. Corydon Hammond,Hardback,4.0,69.04,76.8,9780393700954,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3001/9780300115468.jpg,Existentialism Is a Humanism,Jean-Paul Sartre,Paperback,4.0,8.47,10.3,9780300115468,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5067/9781506701103.jpg,The Art Of Metal Gear Solid V,Konami,Hardback,4.5,32.34,40.1,9781506701103,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3215/9780321579362.jpg,Succeeding with Agile,Mike Cohn,Paperback,4.0,32.92,52.0,9780321579362,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5722/9781572245464.jpg,The Body Image Workbook,Dr. Thomas F. Cash,Paperback,4.0,16.48,23.0,9781572245464,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4408/9780440867418.jpg,Oakleaf Bearers (Ranger's Apprentice Book 4),John Flanagan,Paperback,4.5,8.62,10.3,9780440867418,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9613/9780961307387.jpg,Attachment Play,Aletha Jauch Solter,Paperback,4.5,14.3,15.0,9780961307387,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8041/9780804170727.jpg,Veronica Mars (2): An Original Mystery by Rob Thomas,Rob Thomas,Paperback,4.0,13.46,17.0,9780804170727,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6925/9780692518366.jpg,Sensory Processing 101,Dayna Abraham,Paperback,4.5,18.66,26.33,9780692518366,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4549/9781454919520.jpg,The Good Witch's Guide,Shawn Robbins,Hardback,4.0,13.64,16.0,9781454919520,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4402/9781440218187.jpg,Quilts From The House of Tula Pink,Tula Pink,Paperback,4.0,15.93,20.1,9781440218187,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5228/9780522874518.jpg,Kindred,Kate Legge,Hardback,3.5,33.85,42.7,9780522874518,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5847/9781584795674.jpg,Fifty Places to Sail Before You Die,Chris Santella,Hardback,4.0,18.55,23.0,9781584795674,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8609/9781860969454.jpg,"Music Theory in Practice, Grade 4",Eric Taylor,Sheet music,4.0,8.23,8.3,9781860969454,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1194/9781119469858.jpg,Windows 10 For Seniors For Dummies,Peter Weverka,Paperback,3.5,16.98,22.8,9781119469858,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4465/9780446556811.jpg,Sin Undone,Larissa Ione,Paperback,4.5,7.93,10.3,9780446556811,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007507672.jpg,A Knight of the Seven Kingdoms,George R. R. Martin,Hardback,4.0,20.31,26.3,9780007507672,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9058/9781905864744.jpg,Coast to Coast Path,Trailblazer,Paperback,4.5,18.35,19.1,9781905864744,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1421/9780142181072.jpg,Emotional First Aid,Guy Winch,Paperback,4.0,12.99,16.0,9780142181072,Personal-Development
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9324/9781932494907.jpg,Designing And Tuning High-Performance Fuel Injection Systems,Greg Banish,Paperback,4.0,22.66,31.5,9781932494907,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4335/9781433549830.jpg,None Like Him,Jen Wilkin,Paperback,4.5,8.43,11.4,9781433549830,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008241032.jpg,"Dear Ijeawele, or a Feminist Manifesto in Fifteen Suggestions",Chimamanda Ngozi Adichie,Hardback,4.5,9.85,12.9,9780008241032,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409182993.jpg,Turning the Tide on Plastic,Lucy Siegle,Paperback,4.0,8.28,11.4,9781409182993,Technology-Engineering
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421586236.jpg,"Goodnight Punpun, Vol. 4",Inio Asano,Paperback,4.5,16.77,21.1,9781421586236,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5526/9781552662816.jpg,Research is Ceremony,Shawn Wilson,Paperback,4.5,16.88,20.1,9781552662816,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5932/9781593275433.jpg,Learn To Program With Scratch,Majed Marji,Paperback,4.0,21.29,31.5,9781593275433,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1927/9780192734501.jpg,Tom's Midnight Garden,Philippa Pearce,Paperback,4.0,6.18,9.5,9780192734501,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7528/9780752847771.jpg,Asterix: Asterix and the Secret Weapon,Albert Uderzo,Paperback,3.5,7.71,10.3,9780752847771,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9823/9780982338315.jpg,The Nourishing Traditions Book of Baby & Child Care,Sally Fallon Morell,Paperback,4.0,19.36,23.99,9780982338315,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5002/9780500239285.jpg,The Curator's Handbook,Adrian George,Hardback,4.0,16.23,24.0,9780500239285,Reference
